node,col,row,failure_count,total_tests
0,0,0,0,60
1,0,1,0,40
2,0,2,0,60
3,0,3,0,40
4,0,4,0,60
5,1,0,0,40
6,1,1,0,60
7,1,2,0,40
8,1,3,33,60
9,1,4,17,40
10,2,0,0,60
11,2,1,0,40
12,2,2,0,60
13,2,3,0,40
14,2,4,0,60
15,3,0,0,40
16,3,1,0,60
17,3,2,0,40
18,3,3,0,60
19,3,4,0,40
20,4,0,33,60
21,4,1,0,40
22,4,2,0,60
23,4,3,0,40
24,4,4,0,60
25,5,0,0,40
26,5,1,0,60
27,5,2,0,40
28,5,3,0,60
29,5,4,0,40
30,6,0,0,60
31,6,1,0,40
32,6,2,0,60
33,6,3,0,40
34,6,4,0,60
35,7,0,0,40
36,7,1,0,60
37,7,2,0,40
38,7,3,0,60
39,7,4,0,40
40,8,0,0,60
41,8,1,0,40
42,8,2,0,60
43,8,3,17,40
44,8,4,0,60
45,9,0,0,40
46,9,1,0,60
47,9,2,0,40
48,9,3,0,60
49,9,4,0,40
50,10,0,0,60
51,10,1,0,40
52,10,2,0,60
53,10,3,0,40
54,10,4,0,60
55,11,0,0,40
56,11,1,0,60
57,11,2,0,40
58,11,3,0,60
59,11,4,0,40
60,12,0,0,60
61,12,1,0,40
62,12,2,0,60
63,12,3,0,40
64,12,4,33,60
65,13,0,0,40
66,13,1,0,60
67,13,2,0,40
68,13,3,0,60
69,13,4,0,40
70,14,0,0,60
71,14,1,17,40
72,14,2,0,60
73,14,3,0,40
74,14,4,0,60
75,15,0,17,40
76,15,1,0,60
77,15,2,0,40
78,15,3,0,60
79,15,4,0,40
80,16,0,0,60
81,16,1,0,40
82,16,2,0,60
83,16,3,0,40
84,16,4,0,60
85,17,0,0,40
86,17,1,33,60
87,17,2,0,40
88,17,3,0,60
89,17,4,0,40
90,18,0,0,60
91,18,1,0,40
92,18,2,0,60
93,18,3,0,40
94,18,4,0,60
95,19,0,0,40
96,19,1,0,60
97,19,2,0,40
98,19,3,0,60
99,19,4,17,40
100,20,0,0,60
101,20,1,17,40
102,20,2,0,60
103,20,3,0,40
104,20,4,0,60
