node,col,row,failure_count,total_tests
0,0,0,0,39
1,0,1,0,61
2,0,2,0,39
3,0,3,0,61
4,0,4,0,39
5,1,0,0,61
6,1,1,0,39
7,1,2,0,61
8,1,3,12,39
9,1,4,20,61
10,2,0,0,39
11,2,1,0,61
12,2,2,0,39
13,2,3,0,61
14,2,4,0,39
15,3,0,0,61
16,3,1,0,39
17,3,2,0,61
18,3,3,0,39
19,3,4,0,61
20,4,0,12,39
21,4,1,0,61
22,4,2,0,39
23,4,3,0,61
24,4,4,0,39
25,5,0,0,61
26,5,1,0,39
27,5,2,0,61
28,5,3,0,39
29,5,4,0,61
30,6,0,0,39
31,6,1,0,61
32,6,2,0,39
33,6,3,0,61
34,6,4,0,39
35,7,0,0,61
36,7,1,0,39
37,7,2,0,61
38,7,3,0,39
39,7,4,0,61
40,8,0,0,39
41,8,1,0,61
42,8,2,0,39
43,8,3,20,61
44,8,4,0,39
45,9,0,0,61
46,9,1,0,39
47,9,2,0,61
48,9,3,0,39
49,9,4,0,61
50,10,0,0,39
51,10,1,0,61
52,10,2,0,39
53,10,3,0,61
54,10,4,0,39
55,11,0,0,61
56,11,1,0,39
57,11,2,0,61
58,11,3,0,39
59,11,4,0,61
60,12,0,0,39
61,12,1,0,61
62,12,2,0,39
63,12,3,0,61
64,12,4,12,39
65,13,0,0,61
66,13,1,0,39
67,13,2,0,61
68,13,3,0,39
69,13,4,0,61
70,14,0,0,39
71,14,1,20,61
72,14,2,0,39
73,14,3,0,61
74,14,4,0,39
75,15,0,20,61
76,15,1,0,39
77,15,2,0,61
78,15,3,0,39
79,15,4,0,61
80,16,0,0,39
81,16,1,0,61
82,16,2,0,39
83,16,3,0,61
84,16,4,0,39
85,17,0,0,61
86,17,1,12,39
87,17,2,0,61
88,17,3,0,39
89,17,4,0,61
90,18,0,0,39
91,18,1,0,61
92,18,2,0,39
93,18,3,0,61
94,18,4,0,39
95,19,0,0,61
96,19,1,0,39
97,19,2,0,61
98,19,3,0,39
99,19,4,20,61
100,20,0,0,39
101,20,1,20,61
102,20,2,0,39
103,20,3,0,61
104,20,4,0,39
