node,col,row,failure_count,total_tests
0,0,0,0,37
1,0,1,0,63
2,0,2,0,37
3,0,3,0,63
4,0,4,0,37
5,1,0,0,63
6,1,1,0,37
7,1,2,0,63
8,1,3,11,37
9,1,4,20,63
10,2,0,0,37
11,2,1,0,63
12,2,2,0,37
13,2,3,0,63
14,2,4,0,37
15,3,0,0,63
16,3,1,0,37
17,3,2,0,63
18,3,3,0,37
19,3,4,0,63
20,4,0,11,37
21,4,1,0,63
22,4,2,0,37
23,4,3,0,63
24,4,4,0,37
25,5,0,0,63
26,5,1,0,37
27,5,2,0,63
28,5,3,0,37
29,5,4,0,63
30,6,0,0,37
31,6,1,0,63
32,6,2,0,37
33,6,3,0,63
34,6,4,0,37
35,7,0,0,63
36,7,1,0,37
37,7,2,0,63
38,7,3,0,37
39,7,4,0,63
40,8,0,0,37
41,8,1,0,63
42,8,2,0,37
43,8,3,20,63
44,8,4,0,37
45,9,0,0,63
46,9,1,0,37
47,9,2,0,63
48,9,3,0,37
49,9,4,0,63
50,10,0,0,37
51,10,1,0,63
52,10,2,0,37
53,10,3,0,63
54,10,4,0,37
55,11,0,0,63
56,11,1,0,37
57,11,2,0,63
58,11,3,0,37
59,11,4,0,63
60,12,0,0,37
61,12,1,0,63
62,12,2,0,37
63,12,3,0,63
64,12,4,11,37
65,13,0,0,63
66,13,1,0,37
67,13,2,0,63
68,13,3,0,37
69,13,4,0,63
70,14,0,0,37
71,14,1,20,63
72,14,2,0,37
73,14,3,0,63
74,14,4,0,37
75,15,0,20,63
76,15,1,0,37
77,15,2,0,63
78,15,3,0,37
79,15,4,0,63
80,16,0,0,37
81,16,1,0,63
82,16,2,0,37
83,16,3,0,63
84,16,4,0,37
85,17,0,0,63
86,17,1,11,37
87,17,2,0,63
88,17,3,0,37
89,17,4,0,63
90,18,0,0,37
91,18,1,0,63
92,18,2,0,37
93,18,3,0,63
94,18,4,0,37
95,19,0,0,63
96,19,1,0,37
97,19,2,0,63
98,19,3,0,37
99,19,4,20,63
100,20,0,0,37
101,20,1,20,63
102,20,2,0,37
103,20,3,0,63
104,20,4,0,37
