node,col,row,failure_count,total_tests
0,0,0,0,55
1,0,1,0,45
2,0,2,0,55
3,0,3,0,45
4,0,4,0,55
5,1,0,0,45
6,1,1,0,55
7,1,2,0,45
8,1,3,21,55
9,1,4,21,45
10,2,0,0,55
11,2,1,0,45
12,2,2,0,55
13,2,3,0,45
14,2,4,0,55
15,3,0,0,45
16,3,1,0,55
17,3,2,0,45
18,3,3,0,55
19,3,4,0,45
20,4,0,21,55
21,4,1,0,45
22,4,2,0,55
23,4,3,0,45
24,4,4,0,55
25,5,0,0,45
26,5,1,0,55
27,5,2,0,45
28,5,3,0,55
29,5,4,0,45
30,6,0,0,55
31,6,1,0,45
32,6,2,0,55
33,6,3,0,45
34,6,4,0,55
35,7,0,0,45
36,7,1,0,55
37,7,2,0,45
38,7,3,0,55
39,7,4,0,45
40,8,0,0,55
41,8,1,0,45
42,8,2,0,55
43,8,3,21,45
44,8,4,0,55
45,9,0,0,45
46,9,1,0,55
47,9,2,0,45
48,9,3,0,55
49,9,4,0,45
50,10,0,0,55
51,10,1,0,45
52,10,2,0,55
53,10,3,0,45
54,10,4,0,55
55,11,0,0,45
56,11,1,0,55
57,11,2,0,45
58,11,3,0,55
59,11,4,0,45
60,12,0,0,55
61,12,1,0,45
62,12,2,0,55
63,12,3,0,45
64,12,4,21,55
65,13,0,0,45
66,13,1,0,55
67,13,2,0,45
68,13,3,0,55
69,13,4,0,45
70,14,0,0,55
71,14,1,21,45
72,14,2,0,55
73,14,3,0,45
74,14,4,0,55
75,15,0,21,45
76,15,1,0,55
77,15,2,0,45
78,15,3,0,55
79,15,4,0,45
80,16,0,0,55
81,16,1,0,45
82,16,2,0,55
83,16,3,0,45
84,16,4,0,55
85,17,0,0,45
86,17,1,21,55
87,17,2,0,45
88,17,3,0,55
89,17,4,0,45
90,18,0,0,55
91,18,1,0,45
92,18,2,0,55
93,18,3,0,45
94,18,4,0,55
95,19,0,0,45
96,19,1,0,55
97,19,2,0,45
98,19,3,0,55
99,19,4,21,45
100,20,0,0,55
101,20,1,21,45
102,20,2,0,55
103,20,3,0,45
104,20,4,0,55
