node,col,row,failure_count,total_tests
0,0,0,0,50
1,0,1,0,50
2,0,2,0,50
3,0,3,0,50
4,0,4,0,50
5,1,0,0,50
6,1,1,0,50
7,1,2,0,50
8,1,3,27,50
9,1,4,26,50
10,2,0,0,50
11,2,1,0,50
12,2,2,0,50
13,2,3,0,50
14,2,4,0,50
15,3,0,0,50
16,3,1,0,50
17,3,2,0,50
18,3,3,0,50
19,3,4,0,50
20,4,0,27,50
21,4,1,0,50
22,4,2,0,50
23,4,3,0,50
24,4,4,0,50
25,5,0,0,50
26,5,1,0,50
27,5,2,0,50
28,5,3,0,50
29,5,4,0,50
30,6,0,0,50
31,6,1,0,50
32,6,2,0,50
33,6,3,0,50
34,6,4,0,50
35,7,0,0,50
36,7,1,0,50
37,7,2,0,50
38,7,3,0,50
39,7,4,0,50
40,8,0,0,50
41,8,1,0,50
42,8,2,0,50
43,8,3,26,50
44,8,4,0,50
45,9,0,0,50
46,9,1,0,50
47,9,2,0,50
48,9,3,0,50
49,9,4,0,50
50,10,0,0,50
51,10,1,0,50
52,10,2,0,50
53,10,3,0,50
54,10,4,0,50
55,11,0,0,50
56,11,1,0,50
57,11,2,0,50
58,11,3,0,50
59,11,4,0,50
60,12,0,0,50
61,12,1,0,50
62,12,2,0,50
63,12,3,0,50
64,12,4,27,50
65,13,0,0,50
66,13,1,0,50
67,13,2,0,50
68,13,3,0,50
69,13,4,0,50
70,14,0,0,50
71,14,1,26,50
72,14,2,0,50
73,14,3,0,50
74,14,4,0,50
75,15,0,26,50
76,15,1,0,50
77,15,2,0,50
78,15,3,0,50
79,15,4,0,50
80,16,0,0,50
81,16,1,0,50
82,16,2,0,50
83,16,3,0,50
84,16,4,0,50
85,17,0,0,50
86,17,1,27,50
87,17,2,0,50
88,17,3,0,50
89,17,4,0,50
90,18,0,0,50
91,18,1,0,50
92,18,2,0,50
93,18,3,0,50
94,18,4,0,50
95,19,0,0,50
96,19,1,0,50
97,19,2,0,50
98,19,3,0,50
99,19,4,26,50
100,20,0,0,50
101,20,1,26,50
102,20,2,0,50
103,20,3,0,50
104,20,4,0,50
