node,col,row,failure_count,total_tests
0,0,0,0,58
1,0,1,0,42
2,0,2,0,58
3,0,3,0,42
4,0,4,0,58
5,1,0,0,42
6,1,1,0,58
7,1,2,3,42
8,1,3,0,58
9,1,4,0,42
10,2,0,3,58
11,2,1,2,42
12,2,2,3,58
13,2,3,1,42
14,2,4,0,58
15,3,0,0,42
16,3,1,2,58
17,3,2,0,42
18,3,3,0,58
19,3,4,2,42
20,4,0,0,58
21,4,1,1,42
22,4,2,1,58
23,4,3,0,42
24,4,4,2,58
25,5,0,0,42
26,5,1,0,58
27,5,2,0,42
28,5,3,1,58
29,5,4,0,42
30,6,0,0,58
31,6,1,1,42
32,6,2,0,58
33,6,3,0,42
34,6,4,2,58
35,7,0,1,42
36,7,1,2,58
37,7,2,0,42
38,7,3,2,58
39,7,4,0,42
40,8,0,1,58
41,8,1,0,42
42,8,2,1,58
43,8,3,1,42
44,8,4,1,58
45,9,0,1,42
46,9,1,1,58
47,9,2,0,42
48,9,3,3,58
49,9,4,1,42
50,10,0,1,58
51,10,1,0,42
52,10,2,1,58
53,10,3,1,42
54,10,4,1,58
55,11,0,1,42
56,11,1,1,58
57,11,2,1,42
58,11,3,3,58
59,11,4,1,42
60,12,0,0,58
61,12,1,1,42
62,12,2,4,58
63,12,3,2,42
64,12,4,1,58
65,13,0,3,42
66,13,1,1,58
67,13,2,1,42
68,13,3,1,58
69,13,4,3,42
70,14,0,1,58
71,14,1,0,42
72,14,2,2,58
73,14,3,2,42
74,14,4,2,58
75,15,0,4,42
76,15,1,2,58
77,15,2,0,42
78,15,3,0,58
79,15,4,2,42
80,16,0,0,58
81,16,1,0,42
82,16,2,0,58
83,16,3,3,42
84,16,4,2,58
85,17,0,2,42
86,17,1,2,58
87,17,2,0,42
88,17,3,0,58
89,17,4,1,42
90,18,0,2,58
91,18,1,1,42
92,18,2,1,58
93,18,3,1,42
94,18,4,0,58
95,19,0,0,42
96,19,1,2,58
97,19,2,0,42
98,19,3,1,58
99,19,4,1,42
100,20,0,4,58
101,20,1,0,42
102,20,2,0,58
103,20,3,0,42
104,20,4,0,58
