node,col,row,failure_count,total_tests
0,0,0,4,53
1,0,1,6,47
2,0,2,4,53
3,0,3,3,47
4,0,4,3,53
5,1,0,4,47
6,1,1,7,53
7,1,2,6,47
8,1,3,3,53
9,1,4,4,47
10,2,0,9,53
11,2,1,9,47
12,2,2,16,53
13,2,3,11,47
14,2,4,10,53
15,3,0,4,47
16,3,1,11,53
17,3,2,11,47
18,3,3,8,53
19,3,4,5,47
20,4,0,12,53
21,4,1,7,47
22,4,2,19,53
23,4,3,13,47
24,4,4,8,53
25,5,0,7,47
26,5,1,16,53
27,5,2,11,47
28,5,3,11,53
29,5,4,11,47
30,6,0,8,53
31,6,1,15,47
32,6,2,14,53
33,6,3,8,47
34,6,4,11,53
35,7,0,11,47
36,7,1,14,53
37,7,2,11,47
38,7,3,6,53
39,7,4,9,47
40,8,0,11,53
41,8,1,14,47
42,8,2,14,53
43,8,3,11,47
44,8,4,11,53
45,9,0,6,47
46,9,1,8,53
47,9,2,15,47
48,9,3,8,53
49,9,4,10,47
50,10,0,13,53
51,10,1,14,47
52,10,2,16,53
53,10,3,19,47
54,10,4,8,53
55,11,0,10,47
56,11,1,6,53
57,11,2,11,47
58,11,3,8,53
59,11,4,9,47
60,12,0,12,53
61,12,1,9,47
62,12,2,17,53
63,12,3,19,47
64,12,4,10,53
65,13,0,5,47
66,13,1,13,53
67,13,2,7,47
68,13,3,10,53
69,13,4,4,47
70,14,0,11,53
71,14,1,14,47
72,14,2,12,53
73,14,3,13,47
74,14,4,18,53
75,15,0,11,47
76,15,1,10,53
77,15,2,14,47
78,15,3,16,53
79,15,4,9,47
80,16,0,6,53
81,16,1,14,47
82,16,2,13,53
83,16,3,11,47
84,16,4,16,53
85,17,0,8,47
86,17,1,12,53
87,17,2,10,47
88,17,3,7,53
89,17,4,10,47
90,18,0,16,53
91,18,1,19,47
92,18,2,12,53
93,18,3,8,47
94,18,4,11,53
95,19,0,9,47
96,19,1,7,53
97,19,2,11,47
98,19,3,11,53
99,19,4,11,47
100,20,0,9,53
101,20,1,10,47
102,20,2,10,53
103,20,3,11,47
104,20,4,5,53
