node,col,row,failure_count,total_tests
0,0,0,10,43
1,0,1,15,57
2,0,2,8,43
3,0,3,11,57
4,0,4,8,43
5,1,0,22,57
6,1,1,8,43
7,1,2,18,57
8,1,3,14,43
9,1,4,17,57
10,2,0,19,43
11,2,1,30,57
12,2,2,22,43
13,2,3,27,57
14,2,4,15,43
15,3,0,30,57
16,3,1,24,43
17,3,2,24,57
18,3,3,24,43
19,3,4,20,57
20,4,0,15,43
21,4,1,23,57
22,4,2,17,43
23,4,3,20,57
24,4,4,15,43
25,5,0,21,57
26,5,1,21,43
27,5,2,32,57
28,5,3,21,43
29,5,4,31,57
30,6,0,19,43
31,6,1,30,57
32,6,2,20,43
33,6,3,33,57
34,6,4,21,43
35,7,0,24,57
36,7,1,19,43
37,7,2,27,57
38,7,3,19,43
39,7,4,23,57
40,8,0,13,43
41,8,1,27,57
42,8,2,22,43
43,8,3,28,57
44,8,4,19,43
45,9,0,21,57
46,9,1,23,43
47,9,2,25,57
48,9,3,13,43
49,9,4,36,57
50,10,0,28,43
51,10,1,27,57
52,10,2,20,43
53,10,3,20,57
54,10,4,16,43
55,11,0,29,57
56,11,1,23,43
57,11,2,32,57
58,11,3,18,43
59,11,4,25,57
60,12,0,25,43
61,12,1,29,57
62,12,2,17,43
63,12,3,27,57
64,12,4,24,43
65,13,0,23,57
66,13,1,14,43
67,13,2,28,57
68,13,3,19,43
69,13,4,31,57
70,14,0,22,43
71,14,1,21,57
72,14,2,26,43
73,14,3,17,57
74,14,4,19,43
75,15,0,20,57
76,15,1,22,43
77,15,2,28,57
78,15,3,16,43
79,15,4,25,57
80,16,0,20,43
81,16,1,30,57
82,16,2,14,43
83,16,3,19,57
84,16,4,18,43
85,17,0,21,57
86,17,1,21,43
87,17,2,23,57
88,17,3,21,43
89,17,4,19,57
90,18,0,24,43
91,18,1,32,57
92,18,2,20,43
93,18,3,22,57
94,18,4,18,43
95,19,0,21,57
96,19,1,23,43
97,19,2,24,57
98,19,3,20,43
99,19,4,29,57
100,20,0,20,43
101,20,1,28,57
102,20,2,16,43
103,20,3,28,57
104,20,4,10,43
