node,col,row,failure_count,total_tests
0,0,0,0,40
1,0,1,0,60
2,0,2,0,40
3,0,3,0,60
4,0,4,0,40
5,1,0,0,60
6,1,1,0,40
7,1,2,0,60
8,1,3,8,40
9,1,4,3,60
10,2,0,0,40
11,2,1,0,60
12,2,2,0,40
13,2,3,0,60
14,2,4,0,40
15,3,0,0,60
16,3,1,0,40
17,3,2,0,60
18,3,3,0,40
19,3,4,0,60
20,4,0,8,40
21,4,1,0,60
22,4,2,0,40
23,4,3,0,60
24,4,4,0,40
25,5,0,0,60
26,5,1,0,40
27,5,2,0,60
28,5,3,0,40
29,5,4,0,60
30,6,0,0,40
31,6,1,0,60
32,6,2,0,40
33,6,3,0,60
34,6,4,0,40
35,7,0,0,60
36,7,1,0,40
37,7,2,0,60
38,7,3,0,40
39,7,4,0,60
40,8,0,0,40
41,8,1,0,60
42,8,2,0,40
43,8,3,3,60
44,8,4,0,40
45,9,0,0,60
46,9,1,0,40
47,9,2,0,60
48,9,3,0,40
49,9,4,0,60
50,10,0,0,40
51,10,1,0,60
52,10,2,0,40
53,10,3,0,60
54,10,4,0,40
55,11,0,0,60
56,11,1,0,40
57,11,2,0,60
58,11,3,0,40
59,11,4,0,60
60,12,0,0,40
61,12,1,0,60
62,12,2,0,40
63,12,3,0,60
64,12,4,8,40
65,13,0,0,60
66,13,1,0,40
67,13,2,0,60
68,13,3,0,40
69,13,4,0,60
70,14,0,0,40
71,14,1,3,60
72,14,2,0,40
73,14,3,0,60
74,14,4,0,40
75,15,0,3,60
76,15,1,0,40
77,15,2,0,60
78,15,3,0,40
79,15,4,0,60
80,16,0,0,40
81,16,1,0,60
82,16,2,0,40
83,16,3,0,60
84,16,4,0,40
85,17,0,0,60
86,17,1,8,40
87,17,2,0,60
88,17,3,0,40
89,17,4,0,60
90,18,0,0,40
91,18,1,0,60
92,18,2,0,40
93,18,3,0,60
94,18,4,0,40
95,19,0,0,60
96,19,1,0,40
97,19,2,0,60
98,19,3,0,40
99,19,4,3,60
100,20,0,0,40
101,20,1,3,60
102,20,2,0,40
103,20,3,0,60
104,20,4,0,40
