node,col,row,failure_count,total_tests
0,0,0,0,40
1,0,1,2,60
2,0,2,1,40
3,0,3,2,60
4,0,4,0,40
5,1,0,2,60
6,1,1,3,40
7,1,2,4,60
8,1,3,3,40
9,1,4,2,60
10,2,0,4,40
11,2,1,5,60
12,2,2,4,40
13,2,3,12,60
14,2,4,4,40
15,3,0,5,60
16,3,1,5,40
17,3,2,5,60
18,3,3,5,40
19,3,4,7,60
20,4,0,5,40
21,4,1,11,60
22,4,2,7,40
23,4,3,11,60
24,4,4,2,40
25,5,0,7,60
26,5,1,5,40
27,5,2,11,60
28,5,3,7,40
29,5,4,5,60
30,6,0,3,40
31,6,1,8,60
32,6,2,1,40
33,6,3,7,60
34,6,4,4,40
35,7,0,5,60
36,7,1,2,40
37,7,2,4,60
38,7,3,0,40
39,7,4,6,60
40,8,0,1,40
41,8,1,10,60
42,8,2,5,40
43,8,3,5,60
44,8,4,4,40
45,9,0,5,60
46,9,1,3,40
47,9,2,7,60
48,9,3,1,40
49,9,4,3,60
50,10,0,8,40
51,10,1,4,60
52,10,2,4,40
53,10,3,8,60
54,10,4,5,40
55,11,0,10,60
56,11,1,5,40
57,11,2,4,60
58,11,3,5,40
59,11,4,3,60
60,12,0,7,40
61,12,1,12,60
62,12,2,7,40
63,12,3,8,60
64,12,4,3,40
65,13,0,10,60
66,13,1,5,40
67,13,2,2,60
68,13,3,5,40
69,13,4,6,60
70,14,0,0,40
71,14,1,5,60
72,14,2,2,40
73,14,3,10,60
74,14,4,4,40
75,15,0,6,60
76,15,1,3,40
77,15,2,4,60
78,15,3,6,40
79,15,4,7,60
80,16,0,2,40
81,16,1,11,60
82,16,2,4,40
83,16,3,8,60
84,16,4,9,40
85,17,0,8,60
86,17,1,6,40
87,17,2,4,60
88,17,3,6,40
89,17,4,8,60
90,18,0,3,40
91,18,1,11,60
92,18,2,4,40
93,18,3,5,60
94,18,4,1,40
95,19,0,2,60
96,19,1,2,40
97,19,2,7,60
98,19,3,5,40
99,19,4,6,60
100,20,0,3,40
101,20,1,4,60
102,20,2,3,40
103,20,3,11,60
104,20,4,2,40
