node,col,row,failure_count,total_tests
0,0,0,2,56
1,0,1,0,44
2,0,2,4,56
3,0,3,0,44
4,0,4,1,56
5,1,0,1,44
6,1,1,3,56
7,1,2,1,44
8,1,3,4,56
9,1,4,2,44
10,2,0,4,56
11,2,1,7,44
12,2,2,7,56
13,2,3,6,44
14,2,4,7,56
15,3,0,9,44
16,3,1,3,56
17,3,2,7,44
18,3,3,8,56
19,3,4,3,44
20,4,0,4,56
21,4,1,7,44
22,4,2,6,56
23,4,3,6,44
24,4,4,6,56
25,5,0,2,44
26,5,1,7,56
27,5,2,5,44
28,5,3,3,56
29,5,4,5,44
30,6,0,3,56
31,6,1,8,44
32,6,2,9,56
33,6,3,7,44
34,6,4,9,56
35,7,0,3,44
36,7,1,8,56
37,7,2,5,44
38,7,3,3,56
39,7,4,4,44
40,8,0,6,56
41,8,1,7,44
42,8,2,9,56
43,8,3,5,44
44,8,4,7,56
45,9,0,3,44
46,9,1,8,56
47,9,2,4,44
48,9,3,4,56
49,9,4,10,44
50,10,0,9,56
51,10,1,8,44
52,10,2,10,56
53,10,3,8,44
54,10,4,8,56
55,11,0,5,44
56,11,1,11,56
57,11,2,3,44
58,11,3,9,56
59,11,4,7,44
60,12,0,7,56
61,12,1,6,44
62,12,2,9,56
63,12,3,9,44
64,12,4,6,56
65,13,0,3,44
66,13,1,7,56
67,13,2,2,44
68,13,3,8,56
69,13,4,6,44
70,14,0,1,56
71,14,1,10,44
72,14,2,5,56
73,14,3,10,44
74,14,4,10,56
75,15,0,9,44
76,15,1,5,56
77,15,2,4,44
78,15,3,8,56
79,15,4,6,44
80,16,0,4,56
81,16,1,11,44
82,16,2,6,56
83,16,3,2,44
84,16,4,16,56
85,17,0,4,44
86,17,1,8,56
87,17,2,4,44
88,17,3,12,56
89,17,4,7,44
90,18,0,7,56
91,18,1,6,44
92,18,2,12,56
93,18,3,5,44
94,18,4,3,56
95,19,0,4,44
96,19,1,4,56
97,19,2,5,44
98,19,3,6,56
99,19,4,7,44
100,20,0,9,56
101,20,1,7,44
102,20,2,7,56
103,20,3,3,44
104,20,4,3,56
