node,col,row,failure_count,total_tests
0,0,0,0,253
1,0,1,20,247
2,0,2,0,253
3,1,0,29,247
4,1,1,82,253
5,1,2,0,247
6,2,0,84,253
7,2,1,110,247
8,2,2,0,253
9,3,0,35,247
10,3,1,79,253
11,3,2,0,247
12,4,0,0,253
13,4,1,18,247
14,4,2,0,253
15,5,0,0,247
16,5,1,0,253
17,5,2,0,247
18,6,0,28,253
19,6,1,0,247
20,6,2,0,253
21,7,0,88,247
22,7,1,0,253
23,7,2,0,247
24,8,0,118,253
25,8,1,64,247
26,8,2,0,253
27,9,0,165,247
28,9,1,128,253
29,9,2,0,247
30,10,0,183,253
31,10,1,162,247
32,10,2,0,253
33,11,0,64,247
34,11,1,152,253
35,11,2,0,247
36,12,0,0,253
37,12,1,67,247
38,12,2,0,253
39,13,0,0,247
40,13,1,0,253
41,13,2,0,247
42,14,0,0,253
43,14,1,0,247
44,14,2,50,253
45,15,0,0,247
46,15,1,0,253
47,15,2,140,247
48,16,0,0,253
49,16,1,19,247
50,16,2,65,253
51,17,0,12,247
52,17,1,59,253
53,17,2,0,247
54,18,0,71,253
55,18,1,99,247
56,18,2,0,253
57,19,0,12,247
58,19,1,57,253
59,19,2,0,247
60,20,0,0,253
61,20,1,10,247
62,20,2,0,253
