node,col,row,failure_count,total_tests
0,0,0,0,260
1,0,1,25,240
2,0,2,0,260
3,1,0,42,240
4,1,1,97,260
5,1,2,0,240
6,2,0,81,260
7,2,1,108,240
8,2,2,0,260
9,3,0,23,240
10,3,1,91,260
11,3,2,0,240
12,4,0,0,260
13,4,1,33,240
14,4,2,0,260
15,5,0,0,240
16,5,1,0,260
17,5,2,0,240
18,6,0,48,260
19,6,1,0,240
20,6,2,0,260
21,7,0,77,240
22,7,1,0,260
23,7,2,0,240
24,8,0,114,260
25,8,1,68,240
26,8,2,0,260
27,9,0,151,240
28,9,1,146,260
29,9,2,0,240
30,10,0,181,260
31,10,1,165,240
32,10,2,0,260
33,11,0,78,240
34,11,1,142,260
35,11,2,0,240
36,12,0,0,260
37,12,1,63,240
38,12,2,0,260
39,13,0,0,240
40,13,1,0,260
41,13,2,0,240
42,14,0,0,260
43,14,1,0,240
44,14,2,60,260
45,15,0,0,240
46,15,1,0,260
47,15,2,122,240
48,16,0,0,260
49,16,1,6,240
50,16,2,61,260
51,17,0,13,240
52,17,1,47,260
53,17,2,0,240
54,18,0,66,260
55,18,1,90,240
56,18,2,0,260
57,19,0,16,240
58,19,1,70,260
59,19,2,0,240
60,20,0,0,260
61,20,1,16,240
62,20,2,0,260
