node,col,row,failure_count,total_tests
0,0,0,0,244
1,0,1,26,256
2,0,2,0,244
3,1,0,30,256
4,1,1,75,244
5,1,2,0,256
6,2,0,71,244
7,2,1,122,256
8,2,2,0,244
9,3,0,29,256
10,3,1,91,244
11,3,2,0,256
12,4,0,0,244
13,4,1,36,256
14,4,2,0,244
15,5,0,0,256
16,5,1,0,244
17,5,2,0,256
18,6,0,36,244
19,6,1,0,256
20,6,2,0,244
21,7,0,66,256
22,7,1,0,244
23,7,2,0,256
24,8,0,113,244
25,8,1,67,256
26,8,2,0,244
27,9,0,156,256
28,9,1,139,244
29,9,2,0,256
30,10,0,174,244
31,10,1,171,256
32,10,2,0,244
33,11,0,85,256
34,11,1,137,244
35,11,2,0,256
36,12,0,0,244
37,12,1,77,256
38,12,2,0,244
39,13,0,0,256
40,13,1,0,244
41,13,2,0,256
42,14,0,0,244
43,14,1,0,256
44,14,2,58,244
45,15,0,0,256
46,15,1,0,244
47,15,2,131,256
48,16,0,0,244
49,16,1,9,256
50,16,2,66,244
51,17,0,15,256
52,17,1,58,244
53,17,2,0,256
54,18,0,59,244
55,18,1,98,256
56,18,2,0,244
57,19,0,17,256
58,19,1,65,244
59,19,2,0,256
60,20,0,0,244
61,20,1,8,256
62,20,2,0,244
