node,col,row,failure_count,total_tests
0,0,0,0,270
1,0,1,27,230
2,0,2,0,270
3,1,0,35,230
4,1,1,89,270
5,1,2,0,230
6,2,0,99,270
7,2,1,106,230
8,2,2,0,270
9,3,0,37,230
10,3,1,94,270
11,3,2,0,230
12,4,0,0,270
13,4,1,32,230
14,4,2,0,270
15,5,0,0,230
16,5,1,0,270
17,5,2,0,230
18,6,0,37,270
19,6,1,0,230
20,6,2,0,270
21,7,0,70,230
22,7,1,0,270
23,7,2,0,230
24,8,0,118,270
25,8,1,71,230
26,8,2,0,270
27,9,0,140,230
28,9,1,149,270
29,9,2,0,230
30,10,0,192,270
31,10,1,152,230
32,10,2,0,270
33,11,0,57,230
34,11,1,156,270
35,11,2,0,230
36,12,0,0,270
37,12,1,64,230
38,12,2,0,270
39,13,0,0,230
40,13,1,0,270
41,13,2,0,230
42,14,0,0,270
43,14,1,0,230
44,14,2,78,270
45,15,0,0,230
46,15,1,0,270
47,15,2,111,230
48,16,0,0,270
49,16,1,11,230
50,16,2,76,270
51,17,0,2,230
52,17,1,64,270
53,17,2,0,230
54,18,0,60,270
55,18,1,90,230
56,18,2,0,270
57,19,0,11,230
58,19,1,66,270
59,19,2,0,230
60,20,0,0,270
61,20,1,15,230
62,20,2,0,270
