node,col,row,failure_count,total_tests
0,0,0,0,258
1,0,1,22,242
2,0,2,0,258
3,1,0,28,242
4,1,1,92,258
5,1,2,0,242
6,2,0,87,258
7,2,1,115,242
8,2,2,0,258
9,3,0,27,242
10,3,1,99,258
11,3,2,0,242
12,4,0,0,258
13,4,1,35,242
14,4,2,0,258
15,5,0,0,242
16,5,1,0,258
17,5,2,0,242
18,6,0,42,258
19,6,1,0,242
20,6,2,0,258
21,7,0,81,242
22,7,1,0,258
23,7,2,0,242
24,8,0,121,258
25,8,1,61,242
26,8,2,0,258
27,9,0,156,242
28,9,1,142,258
29,9,2,0,242
30,10,0,196,258
31,10,1,168,242
32,10,2,0,258
33,11,0,82,242
34,11,1,145,258
35,11,2,0,242
36,12,0,0,258
37,12,1,63,242
38,12,2,0,258
39,13,0,0,242
40,13,1,0,258
41,13,2,0,242
42,14,0,0,258
43,14,1,0,242
44,14,2,66,258
45,15,0,0,242
46,15,1,0,258
47,15,2,137,242
48,16,0,0,258
49,16,1,11,242
50,16,2,65,258
51,17,0,18,242
52,17,1,54,258
53,17,2,0,242
54,18,0,66,258
55,18,1,88,242
56,18,2,0,258
57,19,0,9,242
58,19,1,78,258
59,19,2,0,242
60,20,0,0,258
61,20,1,14,242
62,20,2,0,258
