node,col,row,failure_count,total_tests
0,0,0,0,246
1,0,1,28,254
2,0,2,0,246
3,1,0,39,254
4,1,1,90,246
5,1,2,0,254
6,2,0,69,246
7,2,1,122,254
8,2,2,0,246
9,3,0,32,254
10,3,1,89,246
11,3,2,0,254
12,4,0,0,246
13,4,1,38,254
14,4,2,0,246
15,5,0,0,254
16,5,1,0,246
17,5,2,0,254
18,6,0,41,246
19,6,1,0,254
20,6,2,0,246
21,7,0,91,254
22,7,1,0,246
23,7,2,0,254
24,8,0,102,246
25,8,1,67,254
26,8,2,0,246
27,9,0,143,254
28,9,1,147,246
29,9,2,0,254
30,10,0,176,246
31,10,1,186,254
32,10,2,0,246
33,11,0,78,254
34,11,1,137,246
35,11,2,0,254
36,12,0,0,246
37,12,1,69,254
38,12,2,0,246
39,13,0,0,254
40,13,1,0,246
41,13,2,0,254
42,14,0,0,246
43,14,1,0,254
44,14,2,56,246
45,15,0,0,254
46,15,1,0,246
47,15,2,136,254
48,16,0,0,246
49,16,1,16,254
50,16,2,61,246
51,17,0,9,254
52,17,1,66,246
53,17,2,0,254
54,18,0,51,246
55,18,1,100,254
56,18,2,0,246
57,19,0,9,254
58,19,1,66,246
59,19,2,0,254
60,20,0,0,246
61,20,1,9,254
62,20,2,0,246
