node,col,row,failure_count,total_tests
0,0,0,0,239
1,0,1,30,261
2,0,2,0,239
3,1,0,37,261
4,1,1,85,239
5,1,2,0,261
6,2,0,89,239
7,2,1,111,261
8,2,2,0,239
9,3,0,38,261
10,3,1,88,239
11,3,2,0,261
12,4,0,0,239
13,4,1,28,261
14,4,2,0,239
15,5,0,0,261
16,5,1,0,239
17,5,2,0,261
18,6,0,33,239
19,6,1,0,261
20,6,2,0,239
21,7,0,85,261
22,7,1,0,239
23,7,2,0,261
24,8,0,119,239
25,8,1,67,261
26,8,2,0,239
27,9,0,159,261
28,9,1,143,239
29,9,2,0,261
30,10,0,159,239
31,10,1,178,261
32,10,2,0,239
33,11,0,86,261
34,11,1,143,239
35,11,2,0,261
36,12,0,0,239
37,12,1,86,261
38,12,2,0,239
39,13,0,0,261
40,13,1,0,239
41,13,2,0,261
42,14,0,0,239
43,14,1,0,261
44,14,2,59,239
45,15,0,0,261
46,15,1,0,239
47,15,2,147,261
48,16,0,0,239
49,16,1,15,261
50,16,2,56,239
51,17,0,9,261
52,17,1,55,239
53,17,2,0,261
54,18,0,59,239
55,18,1,120,261
56,18,2,0,239
57,19,0,15,261
58,19,1,59,239
59,19,2,0,261
60,20,0,0,239
61,20,1,15,261
62,20,2,0,239
