node,col,row,failure_count,total_tests
0,0,0,0,224
1,0,1,31,276
2,0,2,0,224
3,1,0,32,276
4,1,1,84,224
5,1,2,0,276
6,2,0,89,224
7,2,1,118,276
8,2,2,0,224
9,3,0,46,276
10,3,1,81,224
11,3,2,0,276
12,4,0,0,224
13,4,1,43,276
14,4,2,0,224
15,5,0,0,276
16,5,1,0,224
17,5,2,0,276
18,6,0,37,224
19,6,1,0,276
20,6,2,0,224
21,7,0,78,276
22,7,1,0,224
23,7,2,0,276
24,8,0,97,224
25,8,1,81,276
26,8,2,0,224
27,9,0,183,276
28,9,1,129,224
29,9,2,0,276
30,10,0,164,224
31,10,1,183,276
32,10,2,0,224
33,11,0,77,276
34,11,1,120,224
35,11,2,0,276
36,12,0,0,224
37,12,1,77,276
38,12,2,0,224
39,13,0,0,276
40,13,1,0,224
41,13,2,0,276
42,14,0,0,224
43,14,1,0,276
44,14,2,53,224
45,15,0,0,276
46,15,1,0,224
47,15,2,152,276
48,16,0,0,224
49,16,1,14,276
50,16,2,38,224
51,17,0,12,276
52,17,1,52,224
53,17,2,0,276
54,18,0,46,224
55,18,1,123,276
56,18,2,0,224
57,19,0,17,276
58,19,1,55,224
59,19,2,0,276
60,20,0,0,224
61,20,1,14,276
62,20,2,0,224
