node,col,row,failure_count,total_tests
0,0,0,0,267
1,0,1,33,233
2,0,2,0,267
3,1,0,34,233
4,1,1,102,267
5,1,2,0,233
6,2,0,122,267
7,2,1,123,233
8,2,2,0,267
9,3,0,33,233
10,3,1,89,267
11,3,2,0,233
12,4,0,0,267
13,4,1,28,233
14,4,2,0,267
15,5,0,0,233
16,5,1,0,267
17,5,2,0,233
18,6,0,37,267
19,6,1,0,233
20,6,2,0,267
21,7,0,85,233
22,7,1,0,267
23,7,2,0,233
24,8,0,119,267
25,8,1,77,233
26,8,2,0,267
27,9,0,141,233
28,9,1,146,267
29,9,2,0,233
30,10,0,199,267
31,10,1,154,233
32,10,2,0,267
33,11,0,67,233
34,11,1,148,267
35,11,2,0,233
36,12,0,0,267
37,12,1,78,233
38,12,2,0,267
39,13,0,0,233
40,13,1,0,267
41,13,2,0,233
42,14,0,0,267
43,14,1,0,233
44,14,2,71,267
45,15,0,0,233
46,15,1,0,267
47,15,2,128,233
48,16,0,0,267
49,16,1,13,233
50,16,2,62,267
51,17,0,17,233
52,17,1,58,267
53,17,2,0,233
54,18,0,43,267
55,18,1,86,233
56,18,2,0,267
57,19,0,14,233
58,19,1,76,267
59,19,2,0,233
60,20,0,0,267
61,20,1,12,233
62,20,2,0,267
