node,col,row,failure_count,total_tests
0,0,0,0,262
1,0,1,36,238
2,0,2,0,262
3,1,0,30,238
4,1,1,86,262
5,1,2,0,238
6,2,0,88,262
7,2,1,116,238
8,2,2,0,262
9,3,0,34,238
10,3,1,84,262
11,3,2,0,238
12,4,0,0,262
13,4,1,37,238
14,4,2,0,262
15,5,0,0,238
16,5,1,0,262
17,5,2,0,238
18,6,0,47,262
19,6,1,0,238
20,6,2,0,262
21,7,0,76,238
22,7,1,0,262
23,7,2,0,238
24,8,0,132,262
25,8,1,64,238
26,8,2,0,262
27,9,0,145,238
28,9,1,148,262
29,9,2,0,238
30,10,0,176,262
31,10,1,182,238
32,10,2,0,262
33,11,0,62,238
34,11,1,149,262
35,11,2,0,238
36,12,0,0,262
37,12,1,59,238
38,12,2,0,262
39,13,0,0,238
40,13,1,0,262
41,13,2,0,238
42,14,0,0,262
43,14,1,0,238
44,14,2,67,262
45,15,0,0,238
46,15,1,0,262
47,15,2,132,238
48,16,0,0,262
49,16,1,12,238
50,16,2,71,262
51,17,0,9,238
52,17,1,57,262
53,17,2,0,238
54,18,0,59,262
55,18,1,97,238
56,18,2,0,262
57,19,0,16,238
58,19,1,60,262
59,19,2,0,238
60,20,0,0,262
61,20,1,12,238
62,20,2,0,262
