node,col,row,failure_count,total_tests
0,0,0,0,259
1,0,1,26,241
2,0,2,0,259
3,1,0,33,241
4,1,1,85,259
5,1,2,0,241
6,2,0,96,259
7,2,1,113,241
8,2,2,0,259
9,3,0,29,241
10,3,1,75,259
11,3,2,0,241
12,4,0,0,259
13,4,1,22,241
14,4,2,0,259
15,5,0,0,241
16,5,1,0,259
17,5,2,0,241
18,6,0,50,259
19,6,1,0,241
20,6,2,0,259
21,7,0,77,241
22,7,1,0,259
23,7,2,0,241
24,8,0,135,259
25,8,1,57,241
26,8,2,0,259
27,9,0,163,241
28,9,1,147,259
29,9,2,0,241
30,10,0,185,259
31,10,1,158,241
32,10,2,0,259
33,11,0,67,241
34,11,1,157,259
35,11,2,0,241
36,12,0,0,259
37,12,1,57,241
38,12,2,0,259
39,13,0,0,241
40,13,1,0,259
41,13,2,0,241
42,14,0,0,259
43,14,1,0,241
44,14,2,65,259
45,15,0,0,241
46,15,1,0,259
47,15,2,142,241
48,16,0,0,259
49,16,1,13,241
50,16,2,53,259
51,17,0,20,241
52,17,1,57,259
53,17,2,0,241
54,18,0,53,259
55,18,1,86,241
56,18,2,0,259
57,19,0,16,241
58,19,1,63,259
59,19,2,0,241
60,20,0,0,259
61,20,1,15,241
62,20,2,0,259
