node,col,row,failure_count,total_tests
0,0,0,0,275
1,0,1,34,225
2,0,2,0,275
3,1,0,27,225
4,1,1,86,275
5,1,2,0,225
6,2,0,93,275
7,2,1,109,225
8,2,2,0,275
9,3,0,30,225
10,3,1,92,275
11,3,2,0,225
12,4,0,0,275
13,4,1,31,225
14,4,2,0,275
15,5,0,0,225
16,5,1,0,275
17,5,2,0,225
18,6,0,39,275
19,6,1,0,225
20,6,2,0,275
21,7,0,79,225
22,7,1,0,275
23,7,2,0,225
24,8,0,119,275
25,8,1,69,225
26,8,2,0,275
27,9,0,136,225
28,9,1,159,275
29,9,2,0,225
30,10,0,196,275
31,10,1,154,225
32,10,2,0,275
33,11,0,66,225
34,11,1,142,275
35,11,2,0,225
36,12,0,0,275
37,12,1,69,225
38,12,2,0,275
39,13,0,0,225
40,13,1,0,275
41,13,2,0,225
42,14,0,0,275
43,14,1,0,225
44,14,2,67,275
45,15,0,0,225
46,15,1,0,275
47,15,2,126,225
48,16,0,0,275
49,16,1,8,225
50,16,2,73,275
51,17,0,9,225
52,17,1,72,275
53,17,2,0,225
54,18,0,71,275
55,18,1,84,225
56,18,2,0,275
57,19,0,8,225
58,19,1,67,275
59,19,2,0,225
60,20,0,0,275
61,20,1,11,225
62,20,2,0,275
