node,col,row,failure_count,total_tests
0,0,0,0,255
1,0,1,27,245
2,0,2,0,255
3,1,0,30,245
4,1,1,87,255
5,1,2,0,245
6,2,0,89,255
7,2,1,120,245
8,2,2,0,255
9,3,0,33,245
10,3,1,104,255
11,3,2,0,245
12,4,0,0,255
13,4,1,24,245
14,4,2,0,255
15,5,0,0,245
16,5,1,0,255
17,5,2,0,245
18,6,0,32,255
19,6,1,0,245
20,6,2,0,255
21,7,0,96,245
22,7,1,0,255
23,7,2,0,245
24,8,0,118,255
25,8,1,77,245
26,8,2,0,255
27,9,0,142,245
28,9,1,146,255
29,9,2,0,245
30,10,0,177,255
31,10,1,181,245
32,10,2,0,255
33,11,0,74,245
34,11,1,154,255
35,11,2,0,245
36,12,0,0,255
37,12,1,69,245
38,12,2,0,255
39,13,0,0,245
40,13,1,0,255
41,13,2,0,245
42,14,0,0,255
43,14,1,0,245
44,14,2,70,255
45,15,0,0,245
46,15,1,0,255
47,15,2,133,245
48,16,0,0,255
49,16,1,15,245
50,16,2,71,255
51,17,0,17,245
52,17,1,80,255
53,17,2,0,245
54,18,0,53,255
55,18,1,96,245
56,18,2,0,255
57,19,0,16,245
58,19,1,55,255
59,19,2,0,245
60,20,0,0,255
61,20,1,10,245
62,20,2,0,255
